customer_id,tenure_months,contract,internet_service,monthly_charges,total_charges,payment_method,tech_support,online_security,senior_citizen,partner,paperless_billing,num_support_tickets,churn
CUST04666,64,One year,Fiber optic,25.41,1613.39,Mailed check,No,No,0,No,Yes,2,0
CUST04667,46,One year,No,22.23,974.25,Electronic check,No,No,0,Yes,Yes,0,0
CUST04668,52,Two year,DSL,28.38,1446.94,Bank transfer (automatic),No,No,1,No,Yes,3,0
CUST04669,70,Month-to-month,DSL,26.91,1861.4,Credit card (automatic),Yes,No,0,No,No,1,0
CUST04670,1,Month-to-month,DSL,73.83,73.02,Mailed check,Yes,No,0,No,No,3,0
CUST04671,23,Month-to-month,DSL,39.98,903.62,Bank transfer (automatic),No,No,0,Yes,Yes,1,0
CUST04672,3,Month-to-month,DSL,105.74,311.71,Electronic check,No,Yes,0,Yes,No,2,1
CUST04673,18,One year,DSL,63.47,1112.42,Credit card (automatic),No,No,0,Yes,No,1,0
CUST04674,25,Two year,DSL,88.94,2158.65,Electronic check,No,No,0,Yes,Yes,2,0
CUST04675,39,Month-to-month,DSL,84.59,3156.72,Electronic check,No,No,1,Yes,Yes,1,0
CUST04676,49,Two year,No,50.63,2423.23,Electronic check,Yes,No,0,Yes,No,3,0
CUST04677,42,Month-to-month,DSL,42.8,1714.1,Electronic check,No,No,0,No,Yes,4,0
CUST04678,66,Month-to-month,DSL,52.93,3400.49,Bank transfer (automatic),No,No,0,No,No,4,0
CUST04679,11,Month-to-month,DSL,99.26,1077.17,Credit card (automatic),No,Yes,1,No,Yes,2,0
CUST04680,66,Month-to-month,No,77.8,4991.76,Credit card (automatic),No,No,0,No,Yes,0,0
CUST04681,26,Two year,Fiber optic,43.86,1112.32,Mailed check,Yes,Yes,0,Yes,No,0,0
CUST04682,53,Month-to-month,Fiber optic,101.42,5332.85,Bank transfer (automatic),Yes,No,1,No,No,0,0
CUST04683,65,One year,DSL,23.59,1506.25,Bank transfer (automatic),No,Yes,0,No,No,1,0
CUST04684,48,Month-to-month,No,89.32,4100.34,Credit card (automatic),Yes,Yes,0,Yes,Yes,3,1
CUST04685,15,Two year,Fiber optic,62.79,920.33,Bank transfer (automatic),No,Yes,0,No,Yes,1,0
CUST04686,1,Month-to-month,DSL,92.59,89.65,Bank transfer (automatic),No,No,0,Yes,Yes,0,1
CUST04687,59,Month-to-month,Fiber optic,112.6,6379.93,Bank transfer (automatic),Yes,No,0,No,No,0,0
CUST04688,53,Month-to-month,No,94.5,4920.34,Bank transfer (automatic),No,No,0,No,Yes,0,1
CUST04689,29,Month-to-month,Fiber optic,63.08,1773.21,Electronic check,Yes,No,0,No,No,1,0
CUST04690,37,Month-to-month,No,33.4,1221.42,Electronic check,No,No,0,No,Yes,2,0
CUST04691,27,Two year,No,100.25,2650.79,Bank transfer (automatic),Yes,No,0,Yes,Yes,2,0
CUST04692,24,One year,DSL,64.99,1489.9,Credit card (automatic),No,No,0,No,Yes,1,0
CUST04693,9,One year,Fiber optic,25.68,223.61,Mailed check,No,Yes,0,Yes,No,1,0
CUST04694,59,Month-to-month,DSL,91.34,5192.32,Credit card (automatic),No,Yes,0,No,Yes,0,0
CUST04695,41,Month-to-month,No,47.77,1875.33,Electronic check,No,Yes,0,Yes,Yes,0,0
CUST04696,39,Month-to-month,DSL,22.99,887.65,Mailed check,No,No,0,Yes,Yes,2,1
CUST04697,41,Two year,No,110.08,4373.04,Mailed check,No,Yes,0,No,No,2,0
CUST04698,46,Two year,DSL,67.28,3035.03,Credit card (automatic),No,No,0,No,No,3,0
CUST04699,36,Two year,Fiber optic,46.66,1669.85,Electronic check,No,No,0,No,No,3,1
CUST04700,21,Two year,DSL,91.07,1868.77,Mailed check,No,Yes,0,Yes,Yes,2,1
CUST04701,56,Month-to-month,DSL,108.36,5843.06,Electronic check,Yes,No,0,Yes,Yes,2,1
CUST04702,26,Month-to-month,No,18.03,463.87,Mailed check,No,No,0,No,Yes,1,0
CUST04703,40,Month-to-month,DSL,88.16,3426.91,Credit card (automatic),Yes,Yes,0,No,No,0,0
CUST04704,33,Month-to-month,Fiber optic,96.24,3106.66,Electronic check,Yes,No,0,No,Yes,0,0
CUST04705,31,Month-to-month,DSL,39.41,1215.73,Credit card (automatic),Yes,No,0,No,No,2,0
CUST04706,65,Month-to-month,Fiber optic,67.94,4303.33,Credit card (automatic),Yes,No,1,No,Yes,1,0
CUST04707,11,One year,DSL,27.11,288.29,Electronic check,No,Yes,0,No,No,2,1
CUST04708,39,Two year,DSL,94.17,3622.57,Bank transfer (automatic),Yes,Yes,0,No,Yes,3,0
CUST04709,72,One year,No,104.44,7193.89,Electronic check,No,No,0,Yes,Yes,2,0
CUST04710,72,Two year,Fiber optic,29.04,2081.86,Electronic check,No,No,0,No,Yes,1,0
CUST04711,9,Month-to-month,DSL,101.28,907.67,Bank transfer (automatic),No,No,0,Yes,Yes,4,1
CUST04712,47,Month-to-month,Fiber optic,96.7,4449.32,Bank transfer (automatic),No,No,1,Yes,No,1,0
CUST04713,19,One year,DSL,53.39,971.52,Mailed check,Yes,No,0,No,No,2,0
CUST04714,38,Month-to-month,DSL,88.41,3267.54,Electronic check,No,Yes,1,No,Yes,0,0
CUST04715,59,Month-to-month,Fiber optic,18.0,1031.38,Credit card (automatic),No,Yes,0,No,Yes,0,0
CUST04716,65,Month-to-month,DSL,113.04,7089.81,Bank transfer (automatic),Yes,Yes,0,Yes,Yes,0,0
CUST04717,64,Month-to-month,Fiber optic,74.14,4549.25,Electronic check,Yes,No,0,No,Yes,1,1
CUST04718,50,Month-to-month,Fiber optic,81.27,3913.9,Mailed check,Yes,No,0,No,Yes,4,1
CUST04719,35,Month-to-month,Fiber optic,85.8,2936.26,Electronic check,Yes,No,0,No,Yes,2,0
CUST04720,23,Month-to-month,No,75.26,1703.78,Electronic check,No,No,0,Yes,No,1,0
CUST04721,26,One year,DSL,105.39,2737.34,Mailed check,Yes,No,0,No,Yes,1,1
CUST04722,1,Month-to-month,DSL,80.19,77.05,Mailed check,No,Yes,0,No,Yes,2,0
CUST04723,30,Month-to-month,DSL,110.59,3185.66,Electronic check,No,Yes,0,No,Yes,2,1
CUST04724,56,Month-to-month,DSL,77.4,4143.04,Credit card (automatic),Yes,No,0,Yes,No,0,0
CUST04725,65,Month-to-month,No,35.45,2297.22,Electronic check,No,No,0,Yes,Yes,3,0
CUST04726,28,One year,Fiber optic,111.18,3016.82,Bank transfer (automatic),Yes,No,0,Yes,Yes,1,0
CUST04727,14,One year,Fiber optic,87.53,1220.76,Electronic check,Yes,Yes,0,No,Yes,1,1
CUST04728,11,One year,Fiber optic,89.32,977.09,Mailed check,No,No,0,Yes,No,1,0
CUST04729,27,Month-to-month,DSL,118.52,3047.07,Electronic check,Yes,No,0,No,Yes,0,1
CUST04730,23,One year,Fiber optic,25.67,569.15,Bank transfer (automatic),Yes,Yes,0,No,No,0,0
CUST04731,20,One year,Fiber optic,61.72,1191.35,Mailed check,Yes,No,0,Yes,Yes,1,1
CUST04732,9,Month-to-month,Fiber optic,42.39,367.73,Electronic check,No,Yes,1,Yes,No,0,1
CUST04733,17,Month-to-month,DSL,82.3,1358.9,Electronic check,No,No,1,Yes,No,1,1
CUST04734,13,Month-to-month,Fiber optic,100.29,1271.13,Mailed check,No,No,0,Yes,No,0,0
CUST04735,33,One year,Fiber optic,116.56,3799.98,Electronic check,No,Yes,0,No,No,1,0
CUST04736,57,One year,Fiber optic,64.37,3534.75,Bank transfer (automatic),Yes,No,0,Yes,Yes,1,0
CUST04737,21,Month-to-month,Fiber optic,98.19,1989.69,Mailed check,Yes,Yes,0,No,Yes,0,0
CUST04738,69,One year,Fiber optic,111.54,7541.8,Bank transfer (automatic),Yes,Yes,0,Yes,No,2,0
CUST04739,35,Month-to-month,Fiber optic,87.7,2943.54,Credit card (automatic),No,No,0,No,Yes,4,1
CUST04740,44,Month-to-month,No,42.76,1831.88,Mailed check,No,No,1,No,Yes,2,0
CUST04741,35,Two year,DSL,80.0,2695.14,Credit card (automatic),Yes,Yes,0,Yes,No,1,0
CUST04742,21,Two year,No,116.94,2357.26,Bank transfer (automatic),Yes,Yes,0,No,Yes,1,0
CUST04743,60,Month-to-month,Fiber optic,118.73,7051.01,Credit card (automatic),Yes,No,0,Yes,Yes,0,0
CUST04744,55,Month-to-month,Fiber optic,83.52,4526.33,Electronic check,No,No,0,No,No,1,1
CUST04745,32,Month-to-month,No,108.47,3340.84,Credit card (automatic),No,Yes,0,No,No,0,1
CUST04746,44,Month-to-month,Fiber optic,38.44,1641.9,Credit card (automatic),Yes,Yes,0,No,No,1,0
CUST04747,35,Two year,No,43.1,1444.71,Mailed check,Yes,No,0,No,Yes,2,0
CUST04748,19,Two year,DSL,115.19,2085.0,Electronic check,Yes,No,0,Yes,Yes,0,1
CUST04749,17,One year,DSL,31.79,529.22,Credit card (automatic),No,Yes,0,Yes,No,0,0
CUST04750,37,Month-to-month,Fiber optic,37.49,1342.99,Bank transfer (automatic),No,No,0,Yes,No,2,1
CUST04751,66,One year,No,60.9,3860.08,Mailed check,Yes,Yes,0,Yes,Yes,0,0
CUST04752,22,Month-to-month,No,78.14,1642.98,Credit card (automatic),Yes,No,0,Yes,No,0,0
CUST04753,15,Two year,Fiber optic,79.59,1174.75,Electronic check,Yes,Yes,0,No,Yes,0,0
CUST04754,58,Two year,Fiber optic,47.78,2670.29,Electronic check,No,Yes,1,No,Yes,1,0
CUST04755,68,One year,DSL,111.9,7573.97,Mailed check,No,No,0,No,Yes,0,0
CUST04756,67,Month-to-month,No,111.34,7158.71,Bank transfer (automatic),No,Yes,0,No,No,2,0
CUST04757,20,Month-to-month,DSL,57.99,1115.95,Credit card (automatic),No,Yes,1,Yes,Yes,2,0
CUST04758,69,Month-to-month,Fiber optic,62.3,4266.83,Mailed check,Yes,No,0,Yes,Yes,1,0
CUST04759,11,Two year,Fiber optic,89.65,965.07,Credit card (automatic),No,No,0,Yes,No,1,1
CUST04760,15,Month-to-month,Fiber optic,85.63,1227.19,Electronic check,Yes,Yes,0,Yes,Yes,2,0
CUST04761,13,Month-to-month,Fiber optic,56.99,724.18,Bank transfer (automatic),Yes,No,1,No,Yes,3,1
CUST04762,60,Month-to-month,No,60.25,3489.94,Electronic check,No,No,0,No,Yes,2,0
CUST04763,70,Two year,Fiber optic,53.5,3695.74,Mailed check,No,No,0,No,Yes,2,0
CUST04764,45,Month-to-month,No,42.01,1803.28,Credit card (automatic),No,No,0,Yes,Yes,2,0
CUST04765,31,Two year,DSL,64.73,1998.39,Electronic check,No,No,0,No,No,1,0
CUST04766,14,Two year,Fiber optic,88.02,1200.13,Credit card (automatic),No,No,0,Yes,Yes,1,0
CUST04767,43,Two year,Fiber optic,93.68,3974.72,Electronic check,Yes,Yes,0,No,No,2,0
CUST04768,16,Month-to-month,Fiber optic,97.45,1536.18,Electronic check,No,No,1,No,No,0,0
CUST04769,40,Month-to-month,No,56.22,2156.4,Electronic check,No,No,0,Yes,No,2,0
CUST04770,53,Month-to-month,DSL,95.99,5056.97,Bank transfer (automatic),No,Yes,0,Yes,No,1,0
CUST04771,43,Month-to-month,DSL,18.66,771.6,Electronic check,No,Yes,0,No,No,2,1
CUST04772,4,Month-to-month,Fiber optic,66.66,255.85,Bank transfer (automatic),No,Yes,0,No,No,1,0
CUST04773,26,One year,DSL,98.98,2511.8,Bank transfer (automatic),No,Yes,0,Yes,Yes,1,0
CUST04774,42,Month-to-month,No,82.26,3452.25,Electronic check,Yes,Yes,0,No,Yes,1,1
CUST04775,30,Two year,DSL,66.35,1922.17,Mailed check,No,Yes,0,No,No,1,1
CUST04776,16,Month-to-month,Fiber optic,83.75,1337.62,Mailed check,No,Yes,0,Yes,No,1,0
CUST04777,53,One year,DSL,110.51,5691.6,Credit card (automatic),Yes,No,0,Yes,Yes,1,0
CUST04778,61,One year,Fiber optic,75.77,4583.76,Electronic check,No,No,0,Yes,No,1,0
CUST04779,31,One year,Fiber optic,99.58,3014.43,Electronic check,Yes,Yes,0,Yes,Yes,2,0
CUST04780,39,Two year,DSL,118.04,4420.63,Mailed check,Yes,No,1,Yes,Yes,0,0
CUST04781,12,One year,DSL,89.97,1073.16,Bank transfer (automatic),No,No,0,Yes,Yes,3,0
CUST04782,34,Two year,Fiber optic,76.48,2479.66,Bank transfer (automatic),No,No,0,Yes,Yes,3,0
CUST04783,4,Month-to-month,No,21.82,85.9,Credit card (automatic),Yes,No,0,Yes,Yes,3,0
CUST04784,72,Month-to-month,DSL,56.2,4012.16,Credit card (automatic),No,Yes,0,No,Yes,3,0
CUST04785,28,Month-to-month,Fiber optic,75.68,2101.24,Electronic check,No,No,0,No,Yes,4,0
CUST04786,69,Month-to-month,No,99.32,6734.97,Mailed check,No,No,0,Yes,Yes,2,0
CUST04787,24,Month-to-month,Fiber optic,62.69,1448.21,Bank transfer (automatic),No,No,0,No,No,2,0
CUST04788,21,Month-to-month,No,115.93,2377.52,Credit card (automatic),No,Yes,1,Yes,Yes,1,0
CUST04789,65,Month-to-month,No,45.72,2916.75,Electronic check,No,No,0,No,No,0,0
CUST04790,44,Month-to-month,Fiber optic,93.95,4111.0,Mailed check,No,Yes,0,No,No,2,0
CUST04791,68,Month-to-month,Fiber optic,60.74,3956.78,Credit card (automatic),Yes,No,0,Yes,No,0,1
CUST04792,71,Two year,DSL,67.57,4669.12,Mailed check,Yes,No,0,No,Yes,0,0
CUST04793,0,Month-to-month,Fiber optic,99.86,96.53,Mailed check,Yes,No,0,No,No,2,1
CUST04794,43,One year,No,48.21,2013.71,Credit card (automatic),No,Yes,0,Yes,Yes,3,0
CUST04795,38,Month-to-month,Fiber optic,27.87,1015.8,Credit card (automatic),Yes,No,0,No,Yes,2,1
CUST04796,53,Two year,Fiber optic,71.07,3619.32,Electronic check,Yes,Yes,0,No,No,3,0
CUST04797,28,Two year,Fiber optic,71.94,1991.14,Electronic check,No,Yes,0,No,No,0,1
CUST04798,53,One year,DSL,99.31,5126.15,Mailed check,No,No,0,Yes,Yes,2,0
CUST04799,15,One year,No,116.77,1709.0,Credit card (automatic),No,No,0,No,No,0,0
CUST04800,19,Month-to-month,Fiber optic,23.64,446.86,Credit card (automatic),Yes,No,0,No,Yes,0,0
CUST04801,45,Two year,DSL,78.35,3391.77,Credit card (automatic),Yes,No,1,No,Yes,6,0
CUST04802,66,Two year,No,87.49,5580.69,Mailed check,Yes,Yes,1,Yes,No,2,0
CUST04803,64,Two year,Fiber optic,118.55,7324.92,Electronic check,Yes,No,1,Yes,No,3,0
CUST04804,57,One year,Fiber optic,114.14,6395.13,Bank transfer (automatic),Yes,No,1,Yes,No,2,0
CUST04805,52,Month-to-month,Fiber optic,90.67,4611.69,Mailed check,Yes,No,0,Yes,No,2,0
CUST04806,0,Two year,Fiber optic,71.22,69.34,Bank transfer (automatic),Yes,No,0,Yes,Yes,1,1
CUST04807,65,Month-to-month,No,34.48,2203.99,Bank transfer (automatic),No,No,0,Yes,Yes,1,0
CUST04808,28,One year,Fiber optic,57.19,1560.0,Mailed check,Yes,No,0,No,Yes,2,0
CUST04809,69,Month-to-month,Fiber optic,77.68,5310.6,Credit card (automatic),Yes,No,0,No,No,1,0
CUST04810,7,Two year,DSL,91.97,624.81,Electronic check,No,No,0,No,Yes,1,0
CUST04811,28,Month-to-month,No,82.81,2306.0,Bank transfer (automatic),No,No,0,No,No,1,1
CUST04812,50,Month-to-month,DSL,90.84,4342.07,Mailed check,No,No,0,No,No,1,1
CUST04813,32,One year,No,61.77,1887.09,Bank transfer (automatic),No,Yes,0,Yes,No,1,0
CUST04814,2,One year,Fiber optic,92.22,181.26,Bank transfer (automatic),No,Yes,1,No,Yes,1,1
CUST04815,59,One year,Fiber optic,32.66,1868.14,Electronic check,No,No,0,No,No,1,0
CUST04816,34,Month-to-month,No,34.58,1143.72,Electronic check,No,Yes,1,Yes,Yes,1,0
CUST04817,68,Month-to-month,DSL,34.61,2317.71,Electronic check,No,No,0,Yes,Yes,1,0
CUST04818,19,One year,Fiber optic,108.87,1987.29,Electronic check,Yes,No,0,Yes,Yes,2,0
CUST04819,72,Two year,Fiber optic,25.76,1766.06,Bank transfer (automatic),No,Yes,0,No,Yes,0,0
CUST04820,38,Two year,Fiber optic,99.75,3684.16,Electronic check,No,No,0,Yes,Yes,1,0
CUST04821,3,Month-to-month,Fiber optic,41.82,124.8,Mailed check,No,Yes,1,No,Yes,1,0
CUST04822,18,Two year,Fiber optic,65.78,1151.52,Electronic check,No,No,0,Yes,No,1,0
CUST04823,44,Month-to-month,Fiber optic,111.43,4797.99,Bank transfer (automatic),No,Yes,0,No,Yes,0,0
CUST04824,42,Month-to-month,No,77.77,3137.05,Bank transfer (automatic),No,No,0,No,No,0,1
CUST04825,12,Month-to-month,Fiber optic,39.43,460.48,Electronic check,No,No,0,No,No,1,1
CUST04826,12,Month-to-month,Fiber optic,46.98,549.12,Bank transfer (automatic),Yes,No,1,No,Yes,2,0
CUST04827,59,One year,No,111.89,6349.05,Credit card (automatic),Yes,Yes,0,Yes,Yes,1,0
CUST04828,56,Month-to-month,Fiber optic,61.57,3303.76,Electronic check,No,No,0,No,No,3,1
CUST04829,51,Month-to-month,DSL,77.87,3842.35,Bank transfer (automatic),No,Yes,0,No,Yes,0,0
CUST04830,52,Month-to-month,Fiber optic,64.91,3213.11,Electronic check,Yes,Yes,0,No,Yes,0,1
CUST04831,42,Month-to-month,DSL,56.6,2278.12,Electronic check,No,No,0,No,Yes,2,1
CUST04832,71,One year,DSL,40.77,2855.79,Mailed check,No,Yes,0,Yes,Yes,2,0
CUST04833,71,Month-to-month,DSL,87.99,6137.69,Electronic check,Yes,No,0,No,No,1,0
CUST04834,41,Month-to-month,DSL,91.26,3613.09,Credit card (automatic),No,No,0,Yes,No,1,0
CUST04835,25,One year,Fiber optic,46.04,1125.17,Electronic check,No,No,0,Yes,No,1,0
CUST04836,22,One year,DSL,98.48,2148.08,Electronic check,No,No,0,No,Yes,0,1
CUST04837,42,One year,DSL,105.16,4381.2,Mailed check,No,Yes,0,Yes,Yes,0,0
CUST04838,27,Month-to-month,DSL,111.91,2969.35,Bank transfer (automatic),Yes,No,0,No,Yes,1,1
CUST04839,8,Two year,DSL,34.44,263.45,Bank transfer (automatic),No,No,0,No,No,1,0
CUST04840,19,Two year,DSL,49.0,892.03,Electronic check,No,No,0,No,No,0,0
CUST04841,55,Two year,Fiber optic,105.76,5610.79,Credit card (automatic),No,No,0,No,No,4,1
CUST04842,38,One year,No,38.25,1429.57,Credit card (automatic),Yes,No,0,No,Yes,0,0
CUST04843,50,Month-to-month,No,18.35,883.46,Mailed check,No,No,0,No,No,2,1
CUST04844,11,Two year,No,106.82,1143.55,Bank transfer (automatic),No,No,0,No,Yes,2,0
CUST04845,54,Month-to-month,DSL,51.3,2746.03,Mailed check,Yes,No,0,No,No,1,0
CUST04846,10,Month-to-month,DSL,60.28,599.54,Electronic check,No,No,0,Yes,Yes,1,1
CUST04847,25,Month-to-month,DSL,63.53,1575.43,Electronic check,Yes,No,0,No,Yes,1,0
CUST04848,41,Month-to-month,Fiber optic,104.52,4096.0,Electronic check,No,Yes,0,No,No,3,1
CUST04849,26,Two year,DSL,52.46,1357.87,Credit card (automatic),No,No,0,No,No,0,0
CUST04850,10,One year,Fiber optic,109.01,1072.88,Electronic check,No,Yes,1,No,Yes,0,1
CUST04851,37,One year,DSL,80.93,2937.33,Bank transfer (automatic),No,No,1,No,No,1,1
CUST04852,42,One year,DSL,71.78,2901.34,Electronic check,No,No,0,Yes,Yes,0,0
CUST04853,18,Month-to-month,No,51.21,918.47,Bank transfer (automatic),No,No,0,No,Yes,1,0
CUST04854,63,Month-to-month,Fiber optic,42.86,2567.51,Electronic check,Yes,No,0,No,No,0,0
CUST04855,5,One year,No,81.65,389.52,Credit card (automatic),No,No,0,Yes,Yes,2,0
CUST04856,45,One year,Fiber optic,63.58,2740.03,Electronic check,No,No,0,No,No,1,1
CUST04857,41,Month-to-month,No,110.87,4476.15,Credit card (automatic),Yes,Yes,1,No,Yes,0,1
CUST04858,64,One year,Fiber optic,68.15,4279.35,Credit card (automatic),Yes,No,0,Yes,No,0,1
CUST04859,71,Month-to-month,No,70.2,4970.41,Bank transfer (automatic),No,No,0,Yes,No,2,1
CUST04860,58,Month-to-month,DSL,60.51,3395.34,Electronic check,Yes,Yes,0,No,Yes,4,0
CUST04861,51,Month-to-month,Fiber optic,98.5,4859.64,Electronic check,Yes,No,0,Yes,No,1,1
CUST04862,46,Month-to-month,Fiber optic,61.33,2774.56,Credit card (automatic),No,Yes,0,Yes,No,3,0
CUST04863,6,Two year,Fiber optic,45.47,261.55,Electronic check,No,No,1,Yes,Yes,0,1
CUST04864,10,Two year,No,105.93,1030.91,Electronic check,No,Yes,0,No,Yes,0,0
CUST04865,60,Month-to-month,No,78.88,4499.81,Mailed check,Yes,No,0,No,No,0,0
CUST04866,67,One year,Fiber optic,78.33,5141.06,Electronic check,No,No,0,Yes,Yes,0,0
CUST04867,24,One year,Fiber optic,80.3,1906.39,Electronic check,No,Yes,1,No,No,2,0
CUST04868,11,Month-to-month,Fiber optic,91.32,964.53,Bank transfer (automatic),No,No,0,No,Yes,2,0
CUST04869,25,Month-to-month,No,49.93,1205.01,Mailed check,Yes,No,0,No,Yes,0,1
CUST04870,11,Two year,Fiber optic,21.45,225.71,Electronic check,No,No,0,Yes,No,1,0
CUST04871,42,One year,DSL,100.68,4147.3,Mailed check,No,No,0,No,Yes,0,0
CUST04872,50,Two year,Fiber optic,31.15,1523.55,Mailed check,No,No,1,Yes,Yes,4,0
CUST04873,36,Month-to-month,DSL,91.63,3270.05,Bank transfer (automatic),No,No,0,No,Yes,1,0
CUST04874,45,One year,Fiber optic,26.4,1186.24,Electronic check,Yes,No,0,Yes,No,1,0
CUST04875,52,Month-to-month,DSL,56.28,2924.17,Bank transfer (automatic),No,No,0,No,Yes,1,1
CUST04876,12,Month-to-month,Fiber optic,24.43,280.07,Mailed check,No,No,0,Yes,Yes,2,0
CUST04877,53,Month-to-month,Fiber optic,71.27,3692.91,Mailed check,No,Yes,0,No,No,0,1
CUST04878,56,Month-to-month,DSL,84.62,4688.88,Electronic check,Yes,No,0,Yes,No,1,0
CUST04879,3,Month-to-month,DSL,35.49,104.65,Electronic check,No,No,0,No,Yes,1,1
CUST04880,48,Month-to-month,Fiber optic,55.91,2669.86,Credit card (automatic),No,No,0,No,Yes,1,0
CUST04881,6,Month-to-month,DSL,112.88,658.37,Electronic check,No,Yes,0,Yes,Yes,3,1
CUST04882,10,One year,DSL,63.12,613.12,Bank transfer (automatic),No,Yes,0,No,No,0,0
CUST04883,53,Month-to-month,No,99.86,5034.86,Credit card (automatic),Yes,No,0,Yes,Yes,0,1
CUST04884,44,Month-to-month,No,112.57,4709.3,Bank transfer (automatic),No,Yes,0,No,Yes,1,0
CUST04885,22,Month-to-month,No,117.38,2542.68,Mailed check,No,No,0,Yes,Yes,0,1
CUST04886,27,Month-to-month,No,109.63,2881.79,Electronic check,No,No,0,No,Yes,0,1
CUST04887,56,One year,DSL,50.38,2773.35,Credit card (automatic),Yes,No,1,Yes,No,5,0
CUST04888,25,Month-to-month,DSL,116.18,2793.87,Bank transfer (automatic),Yes,Yes,0,Yes,Yes,1,0
CUST04889,24,One year,DSL,100.86,2404.07,Bank transfer (automatic),No,No,0,Yes,Yes,0,1
CUST04890,53,Month-to-month,No,103.39,5453.06,Mailed check,Yes,No,0,No,Yes,1,1
CUST04891,28,Month-to-month,Fiber optic,19.55,538.16,Credit card (automatic),No,Yes,0,No,Yes,2,0
CUST04892,35,Two year,DSL,115.33,3890.79,Bank transfer (automatic),Yes,No,1,No,Yes,2,0
CUST04893,13,One year,Fiber optic,97.37,1216.2,Electronic check,No,No,1,No,No,0,1
CUST04894,34,Month-to-month,Fiber optic,96.33,3213.89,Bank transfer (automatic),No,No,0,No,Yes,0,1
CUST04895,29,Two year,Fiber optic,26.32,761.02,Mailed check,No,Yes,0,No,Yes,0,0
CUST04896,16,Month-to-month,No,41.72,653.44,Electronic check,No,Yes,0,Yes,Yes,0,0
CUST04897,66,Two year,Fiber optic,116.15,7604.31,Credit card (automatic),Yes,No,1,No,Yes,0,0
CUST04898,29,One year,No,69.07,1959.5,Electronic check,Yes,No,0,Yes,No,0,0
CUST04899,44,One year,Fiber optic,58.58,2535.58,Mailed check,No,No,0,No,No,1,0
CUST04900,50,Two year,Fiber optic,103.67,5071.48,Electronic check,No,Yes,0,No,No,1,0
CUST04901,46,Month-to-month,No,26.91,1211.58,Electronic check,No,Yes,0,Yes,Yes,1,0
CUST04902,52,One year,No,60.53,3106.52,Mailed check,Yes,No,1,Yes,Yes,1,0
CUST04903,63,Month-to-month,DSL,56.32,3441.05,Credit card (automatic),No,No,0,Yes,Yes,1,0
CUST04904,37,Month-to-month,DSL,53.68,1976.63,Mailed check,No,No,0,No,No,2,1
CUST04905,63,Month-to-month,Fiber optic,49.38,3089.71,Electronic check,Yes,No,0,No,Yes,1,0
CUST04906,6,Month-to-month,Fiber optic,39.43,233.33,Bank transfer (automatic),No,Yes,0,No,Yes,0,0
CUST04907,21,One year,Fiber optic,35.64,738.84,Electronic check,Yes,No,1,No,Yes,0,0
CUST04908,40,One year,No,83.32,3235.02,Electronic check,Yes,Yes,0,Yes,Yes,1,0
CUST04909,9,One year,DSL,111.78,997.6,Electronic check,Yes,No,0,Yes,No,2,1
CUST04910,56,Month-to-month,Fiber optic,69.9,3901.21,Electronic check,Yes,No,0,Yes,Yes,0,1
CUST04911,6,Month-to-month,DSL,48.39,287.37,Mailed check,Yes,No,0,Yes,Yes,1,0
CUST04912,49,Two year,No,34.23,1604.56,Mailed check,No,No,0,Yes,Yes,1,0
CUST04913,51,Month-to-month,No,102.67,5180.31,Electronic check,No,Yes,1,Yes,No,1,0
CUST04914,32,One year,Fiber optic,117.09,3646.57,Credit card (automatic),No,Yes,0,No,Yes,3,0
CUST04915,0,One year,DSL,53.61,52.56,Electronic check,Yes,No,0,Yes,Yes,0,0
CUST04916,52,One year,Fiber optic,47.68,2478.26,Credit card (automatic),No,No,0,Yes,No,2,0
CUST04917,59,Month-to-month,Fiber optic,79.35,4531.69,Bank transfer (automatic),No,No,0,No,Yes,3,0
CUST04918,33,Two year,Fiber optic,97.08,3099.29,Electronic check,No,No,0,Yes,Yes,1,0
CUST04919,3,Month-to-month,No,64.45,186.23,Credit card (automatic),Yes,No,0,Yes,No,4,1
CUST04920,16,Two year,No,82.27,1258.87,Electronic check,No,Yes,0,Yes,Yes,1,0
CUST04921,3,Month-to-month,Fiber optic,91.09,261.9,Mailed check,Yes,Yes,1,No,Yes,2,1
CUST04922,42,Month-to-month,Fiber optic,115.98,4752.86,Electronic check,No,Yes,1,No,Yes,0,1
CUST04923,3,Month-to-month,DSL,34.83,104.02,Bank transfer (automatic),Yes,No,0,No,Yes,1,0
CUST04924,0,One year,Fiber optic,119.73,118.59,Mailed check,Yes,No,1,Yes,No,2,0
CUST04925,70,Month-to-month,Fiber optic,58.0,3894.05,Electronic check,No,Yes,0,Yes,No,2,1
CUST04926,49,Month-to-month,DSL,91.77,4398.18,Electronic check,No,No,0,Yes,Yes,0,0
CUST04927,72,Month-to-month,DSL,76.39,5457.98,Bank transfer (automatic),No,No,0,Yes,No,2,0
CUST04928,60,Two year,DSL,67.64,3964.95,Electronic check,Yes,Yes,0,No,No,1,0
CUST04929,34,Two year,DSL,89.2,3019.37,Electronic check,No,No,1,No,Yes,2,0
CUST04930,7,One year,Fiber optic,58.37,406.71,Mailed check,No,No,0,Yes,Yes,1,0
CUST04931,23,One year,Fiber optic,30.86,686.65,Credit card (automatic),No,No,0,No,No,2,0
